Timestamp,Type
27.14430839,k
27.29877551,sb
27.61687075,sk
27.89269841,hc
28.05287982,k
28.22612245,s
28.33052154,ho
28.54131519,ho
28.7046712,s
28.82113379,sk
28.98163265,ho
29.11918367,k
29.26421769,k
29.41097506,s
29.55510204,hc
29.63061224,hc
29.71632653,hc
29.87319728,k
30.01868481,sk
30.18040816,?
30.33795918,hc
30.48866213,ho
30.62993197,x
30.76802721,x
30.83888889,x
30.90793651,x
31.04954649,sk
31.19818594,sk
31.34113379,ho
31.48356009,hc
31.66031746,k
31.81122449,k
31.8984127,m
32.12553288,hc
32.16253968,m
32.42709751,sk
32.61156463,br
32.72707483,hc
32.88253968,sk
32.99353741,v
33.03018141,ho
33.27403628,s
33.40521542,v
33.44795918,ho
33.52455782,s
33.58117914,sk
33.7244898,br
33.8462585,ho
34.0031746,hc
34.08099773,s
34.18702948,sb
34.22222222,ho
34.69405896,k
34.80571429,sk
34.97496599,hc
35.04979592,hc
35.27138322,hc
35.38684807,ho
35.59376417,ho
35.87108844,k
35.98265306,sk
36.16217687,hc
36.26086168,ho
36.43367347,ho
36.59716553,k
36.70639456,m
36.919161,hc
36.95351474,m
37.09024943,s
37.20952381,sk
37.36938776,ho
37.46462585,?
37.53768707,hc
37.59256236,k
37.68634921,k
37.83061224,m
38.08367347,x
38.29800454,k
38.42839002,sk
38.57058957,s
38.6029932,k
38.73673469,sb
38.88380952,k
39.0093424,m
39.32244898,m
39.62344671,sk
39.74897959,s
39.85306122,?
39.93265306,s
40.05995465,k
40.15510204,m
40.7638322,sk
40.94018141,t
41.10163265,t
41.25650794,t
41.4399093,k
41.53185941,m
41.76598639,hc
41.77913832,m
41.94478458,sk
42.0515873,sk
42.20408163,br
42.37346939,s
42.51736961,k
42.65650794,x
42.8207483,x
42.98594104,x
43.14081633,x
43.16879819,br
43.28344671,sk
43.44535147,br
43.58208617,hc
43.69580499,k
43.7776644,k
43.87018141,k
43.92054422,ho
44.1999093,hc
44.38163265,k
44.51723356,sk
44.66938776,br
44.80918367,hc
44.95793651,k
45.07086168,ho
45.25192744,k
45.34977324,k
45.42113379,ho
45.55487528,sk
45.67086168,sk
45.85884354,k
45.94478458,?
46.16587302,k
46.28741497,k
46.3468254,m
46.59664399,hc
46.83786848,v
46.9154195,sk
47.10056689,br
47.24818594,sk
47.3861678,k
47.52335601,x
47.68197279,x
47.82335601,x
47.95113379,x
47.99333333,x
48.14693878,sk
48.29170068,?
48.4522449,k
48.5355102,k
48.61206349,hc
48.63836735,k
48.71643991,k
48.75306122,ho
49.22369615,k
49.31802721,sk
49.47267574,br
49.63151927,hc
49.76995465,k
49.8984127,x
50.06201814,x
50.22267574,x
50.37902494,x
50.39387755,?
50.54229025,sk
50.71133787,k
50.83356009,t
50.99285714,k
51.14614512,k
51.19591837,m
51.43820862,hc
51.77732426,hc
52.0861678,hc
52.30034014,m
52.36360544,hc
52.49716553,m
52.70034014,hc
52.93333333,hc
53.03356009,sk
53.34274376,hc
53.38027211,m
53.67482993,hc
53.71145125,m
53.95510204,m
53.9861678,hc
54.16632653,m
54.20657596,hc
54.30312925,sk
54.62494331,m
54.89451247,x
55.02920635,x
55.11827664,x
55.33605442,x
55.48734694,x
55.65723356,x
55.79210884,x
55.94349206,x
56.0460771,hc
56.09950113,v
56.33746032,sk
56.44671202,v
56.68417234,v
56.9378458,x
57.08176871,x
57.21272109,x
57.40977324,v
57.86673469,k
57.97598639,sb
58.30274376,sk
58.37058957,s
58.44680272,x
58.60929705,k
58.71829932,m
58.97746032,hc
59.24426304,sk
59.53911565,br
59.71054422,k
59.81213152,x
60.17426304,x
60.4476644,sk
60.60390023,k
60.701678,x
60.85612245,x
61.01473923,x
61.21578231,x
61.35963719,x
61.62653061,br
61.79535147,x
62.04659864,br
62.19954649,x
62.38049887,x
62.5239229,x
62.79217687,br
62.9547619,x
63.14634921,x
63.28018141,k
63.36326531,x
63.54848073,m
63.7170068,hc
63.72789116,m
64.01201814,s
64.14489796,m
64.35324263,hc
64.37269841,m
64.51011338,k
64.621678,x
64.8123356,sk
64.94693878,x
65.28263039,sb
65.49188209,k
65.5629932,hc
65.76870748,k
65.88952381,ho
66.21460317,hc
66.53823129,sb
66.82412698,hc
67.03020408,k
67.14049887,ho
67.34911565,sb
67.45324263,ho
67.67020408,k
67.77868481,sb
67.9600907,t
68.04208617,k
68.10993197,x
68.28006803,k
68.38240363,k
68.46113379,?
68.6000907,m
68.7352381,hc
69.02802721,sb
69.18385488,m
69.31337868,?
69.47192744,sk
69.62721088,ho
69.93580499,k
69.97721088,ho
70.2560771,sb
70.40612245,hc
70.54791383,t
70.68634921,k
70.80408163,x 
71.24489796,s
71.40546485,sb
71.57408163,hc
71.70702948,t
71.8624263,sb
71.98714286,s
72.16972789,sb
72.26734694,br
72.51469388,k
72.63018141,sb
72.78931973,k
72.92650794,k
73.05297052,k
73.23469388,x
73.68877551,sk
73.82995465,sb
73.99283447,k
74.12179138,k
74.26297052,sb
74.41961451,sk
74.55131519,sb
74.68650794,hc
74.8421542,k
74.95863946,sb
75.10605442,k
75.24922902,k
75.35773243,k
75.55678005,?
75.75102041,x
76.0399093,s
76.18049887,sb
76.31485261,hc
76.46054422,s
76.60430839,k
76.71337868,hc
76.89972789,sb
77.02793651,hc
77.1830839,k
77.31727891,sb
77.4392517,k
77.6,k
77.7,k
77.85306122,x
78.45095238,sb
78.71020408,hc
78.83707483,sb
78.97755102,hc
79.13390023,sb
79.24988662,hc
79.44399093,k
79.55578231,sb
79.6723356,sk
79.71281179,k
79.85079365,hc
79.99716553,k
80.12664399,sb
80.20612245,m
80.84580499,sb
81.12290249,k
81.1784127,m
81.25823129,k
81.31482993,m
81.54569161,s
81.61306122,m
81.68537415,?
81.79736961,m
81.98276644,sb
82.10011338,br
82.32814059,x
82.46530612,x
82.63891156,x
82.9199093,hc
83.06530612,sk
83.21306122,sb
83.35854875,hc
83.48879819,s
83.66004535,k
83.78485261,hc
83.9531746,k
84.07494331,hc
84.25192744,k
84.36825397,sb
84.53911565,s
84.68172336,x
84.80113379,x
84.9538322,x
85.0829932,x
85.1444898,x
85.21578231,x
85.34217687,k
85.43165533,x
85.52612245,sb
85.66349206,x
85.7914966,x
85.93061224,sb
86.06791383,x
86.20498866,x
86.25770975,x
86.39693878,k
86.51609977,x
86.69263039,sb
86.81360544,?
87.3229932,m
87.85566893,sb
87.98344671,x
88.15873016,x
88.28764172,sb
88.41938776,x
88.55219955,x
88.61605442,x
88.74340136,s
88.83954649,x
89.04358277,s
89.18145125,hc
89.33360544,k
89.49024943,k
89.68580499,x
89.83873016,x
90.0862585,x
90.37047619,sb
90.50748299,k
90.66249433,x
90.84517007,x
90.99879819,sb
91.10349206,m
91.32553288,m
91.46630385,m
91.63900227,m
91.86394558,m
