Timestamp,Type
50.66226757,sk
51.29755102,sk
51.48879819,br
51.94358277,k
51.97931973,m
52.09387755,hc
52.20852608,hc
52.35419501,hc
52.47061224,hc
52.64,sk
52.82226757,hc
52.97632653,hc
53.14544218,sk
53.33346939,k
53.48997732,sk
53.58866213,k
53.72521542,sk
53.8321542,k
54.00340136,sk
54.17251701,hc
54.32920635,hc
54.4844898,hc
54.64897959,k
54.88680272,sk
55.15151927,sk
55.34185941,sb
55.80902494,sk
55.94485261,k
56.05555556,k
56.2830839,sk
56.5506576,sk
56.74888889,sb
56.94730159,sk
57.02816327,sk
57.4044898,sk
58.71283447,x
59.39646259,x
59.82385488,x
60.9662585,x
61.1755102,x
62.13469388,x
63.56462585,x
