Timestamp,Type
37.6123356,hc
37.75782313,hc
37.92907029,sk
38.08108844,hc
38.22294785,hc
38.39201814,sk
38.69496599,sk
39.18403628,sk
39.32190476,hc
39.43909297,hc
39.58163265,ho
39.72861678,k
39.82367347,k
39.89405896,s
39.96444444,sk
40.06712018,sk
40.25941043,k
40.46367347,k
40.5231746,sk
40.60263039,k
40.6675737,sk
40.79129252,sk
40.9353288,k
40.99482993,sk
41.08117914,k
41.16752834,k
41.35328798,hc
41.43818594,sk
41.52634921,sk
41.72807256,k
41.93560091,k
42.0092517,sk
42.08580499,sk
42.15764172,?
42.27882086,sk
42.41814059,hc
42.4707483,k
42.54911565,k
42.64272109,k
42.84172336,hc
42.92571429,sk
43.01786848,sk
43.23011338,k
43.42494331,hc
43.50820862,k
43.58820862,hc
43.65351474,sk
43.77142857,sk
43.95936508,ho
44.14113379,k
44.32507937,hc
44.39764172,sk
44.50394558,sk
44.6955102,k
44.83809524,?
44.99628118,?
45.18530612,sk
45.34857143,ho
45.45451247,k
45.56589569,k
45.72879819,hc 
45.80154195,sk
45.90984127,sk
46.11120181,k
46.30022676,hc
46.46857143,hc
46.64126984,sk
46.81020408,hc
46.87201814,sk
46.92244898,k
47.04979592,k
47.24063492,?
47.39265306,sk
47.57142857,ho
47.77197279,hc
47.94811791,hc
48.12371882,sk
48.27827664,ho
48.47818594,k
48.63401361,hc
48.81560091,sk
49.01133787,k
49.19147392,k
49.27020408,sk
49.35401361,k
49.42984127,sk
49.54176871,sk
49.68780045,ho
49.93777778,k
50.10848073,hc
50.28353741,sk
50.47256236,k
50.64344671,hc
50.80380952,ho
51.01043084,sk
51.14081633,k
51.22739229,sk
51.27111111,sk
51.39773243,k
51.6092517,hc
51.77959184,sk
51.98331066,k
52.16526077,hc
52.35102041,hc
52.51410431,sk
52.7107483,k
52.77351474,sk
52.84498866,k
52.94004535,k
53.1570068,hc
53.32063492,sk
53.48535147,ho
53.7168254,hc
53.9014966,hc
54.07455782,sk
54.24199546,ho
54.46421769,k
54.61115646,hc
54.69641723,sk
54.8092517,sk
55.00680272,k
55.22249433,k
55.29723356,sk
55.37814059,k
55.45142857,sk
55.57351474,sk
55.76054422,ho
55.98730159,k
56.18321995,k
56.25687075,sk
56.35446712,sk
56.56961451,k
56.70893424,?
56.88598639,?
57.07755102,sk
57.26734694,ho
57.39380952,k
57.49659864,k
57.63301587,k
57.75346939,hc
57.88662132,hc
58.03773243,sk
58.19174603,hc
58.32235828,hc
58.47746032,hc
58.59609977,hc
58.73995465,hc
58.88326531,k
59.02349206,k
59.15265306,sk
59.30956916,hc
59.43256236,hc
59.57442177,hc
59.71482993,k
59.85396825,k
59.9753288,hc
60.10793651,hc
60.24453515,sk
60.37478458,hc
60.5414966,hc
60.68226757,hc
60.80598639,hc
60.9478458,hc
61.09569161,k
61.22848073,k
61.35780045,sk
61.51056689,hc
61.61505669,hc
61.75746032,k
61.8893424,k
62.02539683,k
62.14349206,hc
62.27247166,hc
62.41995465,sk
62.58049887,hc
62.71002268,hc
62.84063492,hc
62.96344671,hc
63.10421769,k
63.24136054,k
63.37360544,hc
63.50403628,sk
63.65460317,hc
63.78086168,hc
63.91510204,k
64.04172336,k
64.17995465,hc
64.3076644,hc
64.43936508,hc
64.5844898,sk
64.75863946,hc
64.88507937,hc
65.021678,hc
65.13904762,hc
65.29578231,hc
65.35256236,k
65.47229025,k
65.61560091,k
65.79301587,sk
67.57986395,k
68.12816327,k
68.21460317,k
68.28480726,k
68.36716553,k
68.51356009,sk
68.94294785,hc
69.35219955,ho
69.76435374,k
69.82839002,k
69.91092971,k
69.98204082,k
70.12752834,sk
70.52281179,hc
70.95623583,k
71.13061224,ho
71.37678005,hc
71.39120181,k
71.4739229,k
71.55773243,k
71.61578231,k
71.75891156,sk
72.14040816,hc
72.3138322,sk
72.63673469,sk
72.84190476,k
72.99174603,hc
73.16353741,sk
73.38938776,hc
73.49043084,hc
73.72226757,k
73.86031746,k
74.01428571,ho
74.19011338,k
74.28879819,k
74.35827664,k
74.44716553,k
74.5692517,sk
74.92716553,hc
75.10095238,sk
75.2429932,hc
75.44507937,sk
75.63464853,sk
75.98185941,sk
76.14984127,hc
76.28807256,hc
76.48108844,hc
76.50312925,k
76.62403628,k
76.87546485,ho
76.95746032,hc
76.96834467,k
77.04489796,k
77.11201814,k
77.1878458,hc
77.32571429,sk
77.68163265,hc
77.88163265,sk
77.94693878,hc
78.16108844,s
78.34068027,k
78.67301587,sk
78.85188209,hc
78.97269841,hc
79.17823129,hc
79.20349206,k
79.31356009,k
79.55011338,ho
79.64408163,hc
79.66040816,k
79.73478458,k
79.80099773,k
79.870839,k
79.99927438,sk
80.3568254,hc
80.5200907,sk
80.65741497,hc
80.83265306,sk
80.97668934,hc
81.12453515,hc
81.28489796,sk
81.45070295,hc
81.58113379,hc
81.76417234,k
81.91129252,k
82.16326531,ho
82.27319728,k
82.34104308,k
82.41179138,k
82.47727891,k
82.60879819,sk
82.98884354,hc
83.1600907,sk
83.25514739,br
83.50349206,sk
83.67981859,k
84.02956916,sk
84.23945578,br
84.3877551,ho
84.64612245,k
84.78185941,k
85.01877551,ho
85.24426304,k
85.36471655,k
85.46539683,sk
85.66077098,sk
85.73315193,ho
86.04553288,hc
86.23764172,sk
86.25904762,ho
86.59006803,sk
86.75360544,ho
87.1229932,sk
87.16263039,ho
87.47609977,ho
87.86975057,k
88.18485261,ho
88.43401361,k
88.56725624,k
88.69791383,s
88.8507483,k
89.06480726,sk
89.1122449,ho
89.51639456,hc
89.74122449,sk
90.1546712,sk
90.40848073,hc
90.84986395,sk
91.6092517,x 
93.38068027,x
93.64770975,k
94.42013605,s
