Timestamp,Type
27.50473923,hc
27.6,hc
27.69031746,ho
27.80444444,hc
27.91836735,sk
28.01956916,ho
28.12258503,hc
28.20208617,hc
28.29269841,ho
28.40718821,hc
28.5229932,k
28.58086168,ho
28.81886621,hc
28.90702948,ho
29.01986395,hc
29.10335601,sk
29.22848073,ho
29.34204082,t
29.44285714,k
29.49950113,ho
29.72879819,hc
29.83594104,ho
29.95367347,hc
30.05342404,hc
30.1468254,ho
30.25351474,hc
30.37142857,sk
30.4670068,ho
30.57800454,hc
30.66340136,hc
30.73315193,ho
30.84664399,hc
30.98258503,k
31.03469388,ho
31.27800454,hc
31.36997732,ho
31.48390023,hc
31.60344671,sk
31.70120181,ho
31.81294785,hc
31.92494331,k
31.96938776,ho
32.20897959,hc
32.29986395,ho
32.42031746,hc
32.53655329,hc
32.62111111,ho
32.73385488,hc
32.84884354,sk
32.95011338,ho
33.06759637,hc
33.14503401,hc
33.25092971,ho
33.36442177,hc
33.47346939,k
33.53106576,ho
33.78213152,hc
33.87501134,ho
33.98857143,hc
34.10666667,sk
34.2055102,ho
34.33247166,hc
34.40326531,ho
34.7138322,hc
34.81015873,ho
34.92861678,hc
35.07040816,ho
35.2244898,hc
35.37510204,sb
35.62877551,br
36.01115646,m
36.27244898,hc
36.39292517,ho
36.50539683,m
36.62657596,sk
36.72671202,ho
36.86312925,hc
36.95891156,m
37.24335601,hc
37.33614512,ho
37.45188209,m
37.62721088,ho
37.74585034,m
37.85247166,sk
37.96136054,ho
38.06693878,m
38.13006803,?
38.24181406,ho
38.3600907,m
38.46095238,m
38.78022676,hc
38.85718821,ho
38.97641723,m
39.07918367,sk
39.18145125,ho
39.29419501,m
39.38829932,m
39.68979592,hc
39.81097506,ho
39.93451247,m
39.99845805,s
40.09687075,ho
40.20099773,m
40.32136054,sk
40.43900227,hc
40.53986395,?
40.60986395,s
40.71256236,hc
40.83492063,m
40.94984127,m
41.25306122,hc
41.34022676,ho
41.45995465,m
41.55791383,sk
41.65768707,ho
41.77414966,m
41.87868481,m
42.27142857,ho
42.38866213,m
42.45900227,s
42.55528345,ho
42.67827664,m
42.80396825,sk
42.92020408,hc
43.02795918,m
43.20181406,ho
43.32353741,m
43.4184127,m
43.73514739,ho
43.85487528,hc
43.9753288,m
44.07147392,sk
44.16886621,ho
44.28335601,m
44.38752834,k
44.42868481,ho
44.74049887,hc
44.91723356,k
45.03741497,k
45.06848073,ho
45.35952381,sk
45.70394558,hc
45.73673469,br
46.00707483,m
46.31800454,m
46.44861678,m
46.63321995,ho
46.94285714,k
46.97106576,m
47.23011338,hc
47.41043084,k
47.56081633,k
47.62412698,ho
47.86920635,sk
47.99002268,k
48.05823129,k
48.09414966,m
48.53324263,k
48.5630839,m
48.68063492,m
48.84680272,m
48.98249433,m
49.15664399,sk
49.31836735,t
49.47446712,k
49.51365079,m
49.63265306,m
49.76326531,m
49.93995465,k
49.97369615,ho
50.24798186,k
50.42068027,sk
50.58004535,t
50.65387755,t
50.72072562,t
50.79804989,t
50.87836735,t
50.94272109,t
51.0347619,k
51.0744898,m
51.18571429,m
51.32755102,m
51.48249433,m
51.64911565,sk
51.80807256,hc
51.94668934,k
52.00108844,m
52.10557823,m
52.25941043,m
52.40689342,k
52.4553288,ho
52.71818594,k
52.9047619,sk
53.06789116,t
53.13673469,t
53.18263039,t
53.27342404,t
53.33727891,t
53.41360544,x
53.4961678,k
53.55537415,m
53.65430839,m
53.80072562,m
53.95612245,m
54.10927438,sk
54.25777778,hc
